order_id,order_date,customer_id,customer_segment,age_group,marketing_channel,device,product_category,unit_price,discount_percent,quantity,final_order_value,delivery_days,customer_rating,returned
ORD103415,2025-02-18,CUST02347,returning,35-44,organic,desktop,home,21.85,0,3,65.55,4,4,False
ORD100818,2025-02-18,CUST00547,new,45-54,search_ads,mobile,home,77.63,20,2,124.21,8,5,False
ORD105097,2025-02-18,CUST00974,new,35-44,search_ads,desktop,electronics,171.65,10,2,308.97,4,4,False
ORD101824,2025-02-18,CUST00353,new,25-34,email,mobile,home,38.36,10,3,103.57,4,4,False
ORD100909,2025-02-18,CUST02980,returning,45-54,email,mobile,electronics,217.93,30,1,152.55,8,5,True
ORD103780,2025-02-18,CUST02106,returning,45-54,email,mobile,home,177.33,10,1,159.6,7,3,False
ORD100926,2025-02-18,CUST02181,returning,35-44,social_media,desktop,sports,95.07,10,1,85.56,5,4,False
ORD104204,2025-02-18,CUST01687,new,25-34,organic,desktop,electronics,83.22,0,1,83.22,9,5,False
ORD102290,2025-02-18,CUST02951,new,45-54,referral,mobile,home,72.3,0,2,144.6,3,5,False
ORD103702,2025-02-18,CUST01489,new,35-44,search_ads,mobile,electronics,278.55,20,1,222.84,11,4,False
ORD100714,2025-02-18,CUST02911,returning,25-34,search_ads,mobile,electronics,45.91,30,1,32.14,5,4,False
ORD100722,2025-02-18,CUST03086,returning,18-24,search_ads,desktop,clothing,50.98,0,3,152.94,4,4,False
ORD104104,2025-02-18,CUST03075,new,45-54,search_ads,mobile,home,26.56,15,2,45.15,5,5,False
ORD102320,2025-02-18,CUST01408,new,35-44,organic,mobile,beauty,25.95,0,1,25.95,6,5,True
ORD102820,2025-02-18,CUST00100,returning,35-44,organic,mobile,clothing,32.85,10,2,59.13,8,5,False
ORD104093,2025-02-18,CUST02907,returning,25-34,search_ads,mobile,sports,71.6,15,3,182.58,4,5,False
ORD103887,2025-02-18,CUST03048,returning,35-44,search_ads,desktop,electronics,195.82,30,1,137.07,11,3,False
ORD102474,2025-02-18,CUST00051,returning,35-44,search_ads,mobile,electronics,204.43,30,1,143.1,4,5,False
ORD103362,2025-02-18,CUST00673,new,55+,email,desktop,home,20.48,0,2,40.96,4,5,False
ORD104087,2025-02-18,CUST01964,new,45-54,email,desktop,sports,72.4,0,1,72.4,6,5,False
ORD102800,2025-02-18,CUST02199,new,45-54,search_ads,desktop,clothing,49.89,15,1,42.41,6,5,False
ORD103338,2025-02-18,CUST01215,returning,25-34,email,mobile,beauty,23.21,20,2,37.14,7,5,True
ORD105065,2025-02-18,CUST02296,new,25-34,organic,mobile,home,169.16,0,1,169.16,2,5,False
ORD103910,2025-02-18,CUST01478,new,25-34,social_media,mobile,home,116.19,10,2,209.14,6,5,False
ORD100281,2025-02-18,CUST02722,new,25-34,social_media,desktop,clothing,85.15,0,2,170.3,7,4,True
ORD100433,2025-02-18,CUST02569,new,35-44,social_media,mobile,beauty,48.29,0,2,96.58,5,5,False
ORD102015,2025-02-18,CUST00175,new,25-34,search_ads,desktop,clothing,41.36,30,2,57.9,4,4,False
ORD105038,2025-02-18,CUST01458,returning,25-34,referral,desktop,sports,17.04,5,1,16.19,4,4,False
ORD103874,2025-02-18,CUST02762,new,18-24,social_media,mobile,clothing,47.24,0,1,47.24,6,5,False
ORD101487,2025-02-18,CUST03014,returning,45-54,referral,mobile,clothing,28.4,30,3,59.64,6,5,False
ORD102616,2025-02-18,CUST02379,new,25-34,referral,mobile,electronics,224.85,5,1,213.61,6,5,False
ORD100445,2025-02-18,CUST00194,returning,45-54,social_media,desktop,electronics,261.24,10,1,235.12,7,4,False
ORD101492,2025-02-18,CUST01292,new,25-34,social_media,mobile,home,122.93,5,1,116.78,2,5,False
ORD104567,2025-02-18,CUST01821,new,18-24,social_media,desktop,electronics,292.57,10,3,789.94,8,5,False
ORD104159,2025-02-18,CUST02259,returning,18-24,search_ads,desktop,beauty,44.7,20,1,35.76,4,4,False
ORD104543,2025-02-18,CUST02132,new,18-24,search_ads,mobile,clothing,46.25,10,2,83.25,6,5,False
ORD102502,2025-02-18,CUST01503,returning,35-44,organic,mobile,electronics,105.47,30,1,73.83,10,5,False
ORD100113,2025-02-18,CUST00665,new,35-44,social_media,mobile,beauty,11.86,0,3,35.58,3,5,False
ORD101740,2025-02-18,CUST00146,new,25-34,social_media,mobile,home,35.31,5,3,100.63,3,4,False
ORD101681,2025-02-19,CUST00183,new,18-24,social_media,desktop,home,73.67,5,1,69.99,3,5,False
ORD102629,2025-02-19,CUST00009,new,55+,social_media,mobile,clothing,49.18,5,1,46.72,4,5,False
ORD104552,2025-02-19,CUST01021,returning,35-44,social_media,mobile,electronics,162.0,0,1,162.0,7,4,False
ORD100389,2025-02-19,CUST01487,returning,25-34,social_media,mobile,home,63.86,15,3,162.84,5,5,False
ORD104493,2025-02-19,CUST02892,new,45-54,organic,mobile,clothing,60.31,10,2,108.56,3,5,True
ORD102901,2025-02-19,CUST03119,new,25-34,referral,mobile,electronics,96.26,0,1,96.26,8,5,False
ORD101996,2025-02-19,CUST02088,returning,18-24,organic,desktop,electronics,224.05,30,3,470.5,11,4,False
ORD103022,2025-02-19,CUST02384,new,35-44,email,mobile,beauty,20.5,30,1,14.35,4,5,False
ORD101031,2025-02-19,CUST01121,new,55+,organic,mobile,electronics,320.62,5,3,913.77,9,4,True
ORD104872,2025-02-19,CUST00820,returning,25-34,social_media,mobile,electronics,133.67,20,2,213.87,7,4,True
ORD101482,2025-02-19,CUST02381,returning,35-44,social_media,mobile,electronics,103.07,15,3,262.83,5,5,False
ORD104431,2025-02-19,CUST01778,returning,18-24,organic,desktop,electronics,80.42,5,1,76.4,8,4,False
ORD102515,2025-02-19,CUST02255,returning,18-24,organic,mobile,clothing,23.75,15,1,20.19,6,5,False
ORD105086,2025-02-19,CUST01002,returning,25-34,referral,mobile,home,63.6,20,2,101.76,6,5,False
ORD104281,2025-02-19,CUST02245,returning,45-54,email,desktop,clothing,94.85,0,2,189.7,4,4,False
ORD100910,2025-02-19,CUST01378,returning,55+,email,mobile,clothing,74.34,30,1,52.04,8,5,True
ORD100777,2025-02-19,CUST02361,new,18-24,social_media,mobile,home,63.42,20,1,50.74,5,5,False
ORD101336,2025-02-19,CUST00426,new,18-24,organic,mobile,clothing,30.53,15,1,25.95,5,4,True
ORD101150,2025-02-19,CUST00153,returning,35-44,search_ads,desktop,home,179.7,15,2,305.49,7,4,False
ORD100793,2025-02-19,CUST00748,returning,25-34,email,mobile,home,18.51,15,2,31.47,6,5,False
ORD102497,2025-02-19,CUST01538,new,45-54,social_media,desktop,clothing,17.78,15,2,30.23,5,5,False
ORD102033,2025-02-19,CUST00498,returning,35-44,organic,desktop,home,74.98,10,1,67.48,4,5,False
ORD100591,2025-02-19,CUST01469,returning,45-54,email,desktop,clothing,40.67,0,2,81.34,3,5,False
ORD100689,2025-02-19,CUST01409,new,35-44,organic,desktop,clothing,28.28,0,1,28.28,3,5,False
ORD104967,2025-02-19,CUST02033,returning,35-44,social_media,mobile,electronics,75.32,20,1,60.26,6,4,False
ORD101895,2025-02-19,CUST01046,returning,35-44,search_ads,desktop,electronics,175.38,20,3,420.91,6,5,True
ORD101158,2025-02-19,CUST00205,returning,35-44,email,mobile,electronics,261.18,0,1,261.18,5,5,False
ORD103449,2025-02-19,CUST02164,new,35-44,email,mobile,clothing,51.19,0,1,51.19,6,5,False
ORD104088,2025-02-19,CUST00219,new,35-44,search_ads,desktop,sports,48.81,10,1,43.93,7,4,True
ORD103867,2025-02-19,CUST01586,returning,25-34,organic,mobile,clothing,55.31,20,2,88.5,9,4,False
ORD104997,2025-02-20,CUST00520,returning,45-54,social_media,desktop,electronics,178.38,10,1,160.54,9,5,False
ORD102621,2025-02-20,CUST02225,returning,25-34,organic,mobile,electronics,162.79,30,1,113.95,6,5,False
ORD103382,2025-02-20,CUST00009,new,55+,social_media,mobile,sports,29.73,0,1,29.73,6,5,False
ORD104660,2025-02-20,CUST03068,new,35-44,social_media,mobile,home,98.95,5,2,188.0,4,5,False
ORD104848,2025-02-20,CUST00717,new,35-44,referral,mobile,beauty,26.31,10,1,23.68,4,5,False
ORD101042,2025-02-20,CUST01359,returning,18-24,social_media,desktop,home,96.29,20,1,77.03,6,4,False
ORD103943,2025-02-20,CUST02731,new,45-54,social_media,desktop,electronics,134.91,15,1,114.67,6,5,False
ORD103256,2025-02-20,CUST01948,returning,55+,organic,mobile,clothing,55.8,10,2,100.44,5,4,False
ORD103375,2025-02-20,CUST00628,new,25-34,organic,mobile,electronics,148.53,0,2,297.06,5,5,False
ORD103535,2025-02-20,CUST01188,returning,25-34,email,desktop,home,75.64,0,1,75.64,3,5,False
ORD101828,2025-02-20,CUST01377,returning,25-34,social_media,desktop,beauty,91.11,30,2,127.55,3,5,False
ORD103508,2025-02-20,CUST00101,new,35-44,organic,mobile,clothing,103.5,20,1,82.8,6,5,False
ORD100085,2025-02-20,CUST01162,new,45-54,email,desktop,electronics,182.0,5,1,172.9,13,4,False
ORD100108,2025-02-20,CUST01695,returning,35-44,organic,mobile,home,50.1,0,1,50.1,3,5,False
ORD103297,2025-02-20,CUST02163,new,55+,search_ads,mobile,electronics,143.09,0,2,286.18,4,5,True
ORD102801,2025-02-20,CUST00089,new,55+,organic,mobile,home,154.47,15,2,262.6,6,4,False
ORD104113,2025-02-20,CUST02276,returning,25-34,email,mobile,beauty,48.77,0,1,48.77,4,5,False
ORD105059,2025-02-20,CUST01618,new,35-44,search_ads,mobile,sports,66.56,0,1,66.56,5,5,False
ORD104601,2025-02-20,CUST00592,returning,18-24,organic,mobile,beauty,18.68,30,2,26.15,5,4,False
ORD102045,2025-02-20,CUST01265,returning,35-44,organic,mobile,electronics,91.14,0,2,182.28,5,5,False
ORD101578,2025-02-20,CUST02082,returning,18-24,referral,desktop,electronics,116.93,10,1,105.24,3,5,True
ORD102063,2025-02-20,CUST01344,returning,45-54,organic,mobile,home,42.84,10,3,115.67,3,5,False
ORD103559,2025-02-20,CUST00139,new,25-34,social_media,mobile,beauty,64.5,20,2,103.2,2,5,False
ORD100559,2025-02-20,CUST02859,returning,25-34,referral,mobile,electronics,191.66,0,1,191.66,8,5,False
ORD104350,2025-02-20,CUST01343,new,25-34,social_media,mobile,electronics,109.57,5,1,104.09,10,5,False
ORD101941,2025-02-20,CUST01124,new,45-54,social_media,mobile,clothing,21.31,0,1,21.31,7,4,False
ORD100210,2025-02-20,CUST00804,new,25-34,social_media,mobile,beauty,58.08,0,2,116.16,4,5,True
ORD100920,2025-02-20,CUST02163,returning,25-34,referral,desktop,clothing,87.73,0,2,175.46,6,5,False
ORD102722,2025-02-20,CUST00276,new,18-24,organic,mobile,beauty,40.08,15,1,34.07,3,5,False
ORD104315,2025-02-20,CUST00614,new,35-44,social_media,mobile,sports,84.79,5,1,80.55,4,4,False
ORD101358,2025-02-20,CUST01506,returning,35-44,organic,mobile,clothing,68.61,15,2,116.64,9,4,False
ORD104412,2025-02-20,CUST01572,new,35-44,organic,mobile,sports,113.52,10,3,306.5,3,5,False
ORD103933,2025-02-20,CUST01342,returning,25-34,organic,mobile,electronics,126.25,10,3,340.88,6,5,False
ORD100343,2025-02-20,CUST00987,new,55+,search_ads,mobile,electronics,114.12,30,2,159.77,6,4,True
ORD102054,2025-02-20,CUST01558,returning,18-24,search_ads,mobile,beauty,36.22,0,1,36.22,3,5,False
ORD102929,2025-02-20,CUST02321,returning,35-44,referral,desktop,sports,64.42,0,2,128.84,4,5,False
ORD101700,2025-02-20,CUST02620,new,45-54,referral,mobile,clothing,62.19,10,2,111.94,3,5,True
ORD100015,2025-02-20,CUST02501,new,25-34,search_ads,desktop,sports,45.02,20,2,72.03,6,5,False
ORD103992,2025-02-20,CUST02730,new,45-54,email,desktop,beauty,21.8,5,1,20.71,4,5,False
ORD101191,2025-02-20,CUST03059,new,25-34,email,desktop,sports,43.94,0,1,43.94,6,5,False
ORD101453,2025-02-20,CUST02013,new,18-24,social_media,mobile,beauty,20.81,15,1,17.69,6,5,False
ORD103161,2025-02-20,CUST01178,new,35-44,social_media,mobile,home,29.03,15,3,74.03,10,4,False
ORD102439,2025-02-20,CUST02309,new,35-44,email,mobile,sports,71.65,20,3,171.96,2,5,False
ORD101069,2025-02-20,CUST03024,returning,45-54,organic,mobile,clothing,52.39,20,1,41.91,5,5,False
ORD102411,2025-02-21,CUST02710,returning,45-54,referral,mobile,beauty,8.17,10,3,22.06,5,5,False
ORD101155,2025-02-21,CUST03002,new,35-44,search_ads,mobile,beauty,18.83,15,1,16.01,8,5,False
ORD104799,2025-02-21,CUST00669,returning,18-24,organic,mobile,electronics,175.73,30,1,123.01,12,4,False
ORD102283,2025-02-21,CUST01691,returning,35-44,email,mobile,clothing,25.82,0,2,51.64,2,5,False
ORD102674,2025-02-21,CUST01853,returning,35-44,organic,mobile,beauty,30.88,30,2,43.23,8,4,False
ORD102468,2025-02-21,CUST01012,new,18-24,organic,desktop,electronics,60.88,0,2,121.76,9,4,False
ORD100787,2025-02-21,CUST02418,returning,25-34,search_ads,desktop,home,115.35,20,1,92.28,2,5,False
ORD103734,2025-02-21,CUST02144,new,25-34,search_ads,desktop,clothing,64.44,20,1,51.55,5,5,False
ORD102677,2025-02-21,CUST01388,returning,35-44,search_ads,mobile,clothing,57.41,10,3,155.01,3,5,False
ORD102679,2025-02-21,CUST00706,returning,18-24,organic,mobile,clothing,21.47,20,2,34.35,3,5,True
ORD100850,2025-02-21,CUST01400,new,45-54,organic,desktop,electronics,140.85,15,1,119.72,6,5,False
ORD100296,2025-02-21,CUST01832,new,25-34,email,mobile,sports,53.03,0,1,53.03,8,3,False
ORD101943,2025-02-21,CUST01299,returning,35-44,organic,desktop,clothing,19.81,0,1,19.81,5,5,False
ORD104362,2025-02-21,CUST01746,returning,35-44,referral,mobile,beauty,56.51,10,1,50.86,11,4,False
ORD101675,2025-02-21,CUST02052,returning,25-34,social_media,mobile,clothing,32.15,0,1,32.15,7,3,False
ORD104428,2025-02-21,CUST00951,new,55+,organic,mobile,electronics,95.35,10,2,171.63,5,5,False
ORD104998,2025-02-21,CUST00926,returning,25-34,organic,desktop,beauty,49.76,0,3,149.28,8,5,False
ORD103177,2025-02-21,CUST00841,returning,35-44,search_ads,mobile,electronics,114.15,15,1,97.03,4,5,False
ORD104882,2025-02-21,CUST02608,new,35-44,email,desktop,electronics,111.87,0,2,223.74,8,5,True
ORD104290,2025-02-21,CUST00654,returning,25-34,social_media,desktop,sports,24.89,5,2,47.29,5,4,False
ORD102397,2025-02-21,CUST01997,new,25-34,email,mobile,sports,73.56,10,1,66.2,2,5,False
ORD101258,2025-02-21,CUST02139,returning,55+,search_ads,mobile,beauty,25.63,10,1,23.07,1,5,False
ORD102607,2025-02-21,CUST00523,returning,18-24,organic,desktop,home,30.57,0,1,30.57,4,5,False
ORD104522,2025-02-21,CUST02129,returning,35-44,search_ads,mobile,sports,28.75,15,2,48.88,4,5,False
ORD101710,2025-02-21,CUST00901,new,45-54,organic,mobile,electronics,129.22,5,2,245.52,5,5,False
ORD102262,2025-02-21,CUST01510,returning,35-44,search_ads,desktop,beauty,24.0,30,2,33.6,4,5,False
ORD104393,2025-02-21,CUST01546,new,45-54,social_media,desktop,home,23.23,0,1,23.23,2,5,False
ORD102854,2025-02-21,CUST00727,returning,25-34,social_media,mobile,beauty,9.06,10,1,8.15,3,5,False
ORD104391,2025-02-21,CUST01782,new,25-34,social_media,mobile,clothing,57.21,5,1,54.35,6,5,False
ORD101521,2025-02-21,CUST02024,new,55+,social_media,mobile,home,44.38,0,1,44.38,5,5,False
ORD102569,2025-02-21,CUST02660,new,45-54,organic,desktop,clothing,82.02,15,1,69.72,4,5,False
ORD104100,2025-02-21,CUST02522,new,35-44,referral,mobile,beauty,45.62,0,1,45.62,9,5,False
ORD104606,2025-02-21,CUST00756,new,18-24,social_media,mobile,home,108.1,10,2,194.58,5,5,False
ORD100481,2025-02-21,CUST00213,new,35-44,social_media,mobile,home,116.24,0,1,116.24,3,5,False
ORD103265,2025-02-21,CUST00523,returning,25-34,organic,mobile,sports,35.74,0,1,35.74,4,5,False
ORD102973,2025-02-22,CUST01827,new,35-44,organic,desktop,clothing,86.59,10,1,77.93,3,5,False
ORD104688,2025-02-22,CUST02213,new,45-54,search_ads,mobile,sports,46.97,0,2,93.94,4,5,False
ORD103761,2025-02-22,CUST01694,new,45-54,organic,mobile,electronics,150.64,0,2,301.28,7,4,False
ORD102728,2025-02-22,CUST00948,returning,18-24,social_media,desktop,clothing,52.32,10,1,47.09,5,5,False
ORD104704,2025-02-22,CUST00449,new,25-34,organic,mobile,beauty,39.49,5,1,37.52,3,5,False
ORD104283,2025-02-22,CUST02460,returning,18-24,search_ads,desktop,electronics,235.13,20,1,188.1,8,3,False
ORD102723,2025-02-22,CUST00513,new,18-24,email,desktop,clothing,45.67,0,1,45.67,4,5,False
ORD103794,2025-02-22,CUST02968,returning,35-44,social_media,mobile,sports,71.0,5,1,67.45,4,5,False
ORD103052,2025-02-22,CUST01943,new,25-34,organic,mobile,clothing,47.27,15,3,120.54,7,3,False
ORD103463,2025-02-22,CUST03074,returning,35-44,social_media,mobile,electronics,84.71,0,1,84.71,8,5,False
ORD102118,2025-02-22,CUST00222,new,35-44,organic,desktop,beauty,17.5,0,1,17.5,4,5,True
ORD101579,2025-02-22,CUST00478,returning,25-34,search_ads,mobile,electronics,195.37,15,1,166.06,5,5,False
ORD102107,2025-02-22,CUST02800,new,35-44,social_media,mobile,beauty,39.61,0,1,39.61,8,5,False
ORD100738,2025-02-22,CUST00641,returning,25-34,organic,mobile,beauty,86.69,0,1,86.69,3,5,False
ORD103622,2025-02-22,CUST02857,returning,35-44,email,desktop,electronics,227.55,10,1,204.8,6,5,False
ORD104079,2025-02-22,CUST00020,returning,25-34,referral,mobile,beauty,26.88,0,1,26.88,6,5,False
ORD104129,2025-02-22,CUST02909,new,35-44,social_media,desktop,beauty,41.13,10,2,74.03,5,5,False
ORD104624,2025-02-22,CUST00381,new,25-34,referral,mobile,electronics,184.91,10,1,166.42,4,5,False
ORD101946,2025-02-22,CUST00980,new,25-34,social_media,mobile,sports,51.32,0,2,102.64,4,4,False
ORD101456,2025-02-22,CUST02625,new,25-34,social_media,desktop,home,36.58,0,1,36.58,13,5,False
ORD100367,2025-02-22,CUST02691,new,25-34,organic,mobile,beauty,6.25,10,2,11.25,3,5,False
ORD102770,2025-02-22,CUST00403,new,45-54,organic,mobile,clothing,27.32,20,1,21.86,6,4,True
ORD103645,2025-02-22,CUST02386,new,25-34,social_media,desktop,electronics,102.9,30,1,72.03,5,5,True
ORD104529,2025-02-22,CUST02029,returning,25-34,organic,mobile,clothing,52.71,20,2,84.34,3,5,False
ORD101230,2025-02-22,CUST00904,new,25-34,organic,desktop,clothing,130.73,0,3,392.19,3,5,False
ORD100633,2025-02-22,CUST01953,returning,45-54,social_media,mobile,electronics,135.94,0,1,135.94,9,5,False
ORD103705,2025-02-22,CUST01027,returning,18-24,organic,mobile,clothing,89.96,10,1,80.96,6,5,False
ORD103223,2025-02-22,CUST01354,returning,18-24,organic,mobile,electronics,100.89,15,3,257.27,6,5,False
ORD102159,2025-02-22,CUST03091,returning,25-34,search_ads,mobile,electronics,51.27,0,1,51.27,7,5,False
ORD103768,2025-02-22,CUST00076,new,25-34,referral,mobile,sports,42.1,20,3,101.04,3,4,False
ORD101819,2025-02-22,CUST01837,returning,35-44,social_media,mobile,beauty,39.46,0,3,118.38,3,4,False
ORD105088,2025-02-22,CUST02076,returning,45-54,email,mobile,clothing,83.41,0,2,166.82,6,4,False
ORD100265,2025-02-22,CUST03032,new,45-54,social_media,desktop,beauty,77.52,5,3,220.93,3,4,False
ORD104841,2025-02-22,CUST01111,new,35-44,social_media,mobile,electronics,200.31,15,1,170.26,6,5,False
ORD101672,2025-02-22,CUST01148,returning,35-44,search_ads,desktop,home,66.35,10,1,59.72,9,5,False
ORD100034,2025-02-22,CUST01625,new,35-44,social_media,desktop,clothing,89.63,0,1,89.63,3,5,False
ORD104639,2025-02-23,CUST00407,new,25-34,organic,desktop,sports,99.21,0,2,198.42,7,5,False
ORD104433,2025-02-23,CUST02871,returning,18-24,email,desktop,electronics,159.45,20,1,127.56,3,4,False
ORD100860,2025-02-23,CUST02442,new,55+,organic,desktop,electronics,326.03,0,1,326.03,5,5,True
ORD104320,2025-02-23,CUST00719,new,35-44,social_media,mobile,clothing,66.84,20,2,106.94,6,5,False
ORD101268,2025-02-23,CUST00869,new,25-34,email,desktop,electronics,210.31,20,1,168.25,5,5,False
ORD102386,2025-02-23,CUST00265,new,25-34,referral,mobile,electronics,155.01,15,3,395.28,10,5,False
ORD101856,2025-02-23,CUST01593,returning,45-54,email,desktop,beauty,60.0,5,3,171.0,2,5,False
ORD101029,2025-02-23,CUST01606,new,25-34,organic,mobile,home,53.39,5,3,152.16,5,5,False
ORD100691,2025-02-23,CUST01489,new,25-34,organic,desktop,electronics,183.94,5,2,349.49,7,5,False
ORD102162,2025-02-23,CUST01601,returning,25-34,social_media,desktop,home,225.79,15,1,191.92,4,5,False
ORD104674,2025-02-23,CUST00636,new,18-24,organic,mobile,clothing,38.35,10,1,34.52,10,5,False
ORD101889,2025-02-23,CUST02482,returning,18-24,email,desktop,home,149.17,10,2,268.51,4,5,False
ORD103456,2025-02-23,CUST00738,new,45-54,email,desktop,electronics,336.44,30,1,235.51,5,4,False
ORD103234,2025-02-23,CUST00557,new,35-44,search_ads,desktop,clothing,66.2,10,1,59.58,6,5,False
ORD100541,2025-02-23,CUST00267,returning,25-34,search_ads,mobile,electronics,259.7,0,2,519.4,6,4,False
ORD105109,2025-02-23,CUST00788,returning,25-34,social_media,desktop,home,166.87,10,2,300.37,3,5,False
ORD100356,2025-02-23,CUST01788,new,25-34,social_media,desktop,electronics,197.42,30,1,138.19,5,4,False
ORD105048,2025-02-23,CUST01599,new,18-24,social_media,desktop,clothing,38.08,0,3,114.24,5,5,False
ORD104948,2025-02-23,CUST01168,returning,35-44,organic,mobile,beauty,18.41,5,1,17.49,6,4,False
ORD105100,2025-02-23,CUST02757,returning,35-44,organic,mobile,electronics,207.66,20,3,498.38,8,3,False
ORD104758,2025-02-23,CUST02445,new,35-44,email,mobile,sports,54.44,0,3,163.32,3,5,False
ORD100454,2025-02-23,CUST01067,returning,25-34,referral,desktop,electronics,189.17,0,1,189.17,7,4,False
ORD101726,2025-02-23,CUST01328,returning,35-44,organic,mobile,sports,53.73,0,1,53.73,7,4,False
ORD104302,2025-02-23,CUST00867,new,45-54,organic,desktop,home,148.52,0,1,148.52,5,4,False
ORD101394,2025-02-23,CUST02487,new,35-44,organic,mobile,clothing,33.98,10,1,30.58,4,4,False
ORD104866,2025-02-23,CUST02553,returning,25-34,organic,mobile,beauty,34.61,5,3,98.64,7,3,False
ORD103181,2025-02-23,CUST01604,returning,45-54,email,mobile,electronics,141.7,0,2,283.4,7,4,False
ORD102224,2025-02-23,CUST00016,returning,25-34,email,mobile,beauty,10.06,15,3,25.65,4,4,False
ORD101641,2025-02-23,CUST01326,returning,25-34,email,mobile,electronics,196.74,20,2,314.78,6,5,False
ORD102400,2025-02-23,CUST02931,new,18-24,social_media,mobile,clothing,87.55,0,1,87.55,4,5,False
ORD101173,2025-02-23,CUST02916,returning,45-54,search_ads,mobile,beauty,21.45,10,1,19.3,3,5,False
ORD102050,2025-02-23,CUST02957,returning,25-34,organic,desktop,clothing,74.99,5,2,142.48,5,5,False
ORD105124,2025-02-23,CUST03120,new,45-54,organic,desktop,clothing,41.4,0,1,41.4,8,4,False
ORD104497,2025-02-23,CUST00150,new,18-24,social_media,desktop,clothing,77.69,5,1,73.81,2,5,False
ORD102667,2025-02-23,CUST00412,new,25-34,organic,mobile,home,155.41,15,1,132.1,9,5,False
ORD101484,2025-02-23,CUST02003,returning,35-44,email,mobile,home,90.27,10,1,81.24,5,4,False
ORD101420,2025-02-23,CUST02007,returning,25-34,organic,mobile,sports,51.34,10,1,46.21,4,5,False
ORD100411,2025-02-24,CUST00413,returning,45-54,email,desktop,electronics,204.77,0,1,204.77,5,5,True
ORD102838,2025-02-24,CUST02426,new,35-44,referral,desktop,home,49.02,0,3,147.06,5,5,False
ORD101340,2025-02-24,CUST02629,new,25-34,referral,desktop,electronics,96.75,0,3,290.25,7,5,False
ORD103107,2025-02-24,CUST02997,returning,25-34,search_ads,mobile,sports,61.92,10,1,55.73,2,5,False
ORD101077,2025-02-24,CUST00688,returning,55+,social_media,mobile,clothing,67.2,0,1,67.2,1,5,False
ORD104613,2025-02-24,CUST02405,returning,55+,email,mobile,clothing,59.85,0,2,119.7,8,3,False
ORD100416,2025-02-24,CUST02194,returning,35-44,email,desktop,electronics,57.59,15,2,97.9,3,5,False
ORD101124,2025-02-24,CUST02748,returning,55+,email,mobile,electronics,208.01,0,3,624.03,9,3,False
ORD100736,2025-02-24,CUST03139,returning,18-24,referral,mobile,beauty,32.74,5,2,62.21,3,5,False
ORD104558,2025-02-24,CUST00278,new,35-44,email,mobile,electronics,236.15,0,2,472.3,6,5,False
ORD100710,2025-02-24,CUST03196,new,55+,organic,mobile,home,18.53,5,3,52.81,4,5,False
ORD101184,2025-02-24,CUST00676,new,55+,organic,mobile,beauty,50.29,30,2,70.41,4,5,False
ORD105083,2025-02-24,CUST02129,returning,35-44,social_media,mobile,sports,32.3,10,2,58.14,2,5,False
ORD102078,2025-02-24,CUST00890,returning,35-44,social_media,mobile,home,42.68,0,2,85.36,5,5,False
ORD104984,2025-02-24,CUST02667,returning,35-44,organic,mobile,clothing,17.77,20,2,28.43,4,5,False
ORD104447,2025-02-24,CUST00336,new,25-34,social_media,mobile,home,90.5,0,3,271.5,6,5,False
ORD100021,2025-02-24,CUST00730,returning,25-34,search_ads,mobile,clothing,97.49,20,1,77.99,2,4,False
ORD102718,2025-02-24,CUST02938,returning,25-34,search_ads,mobile,clothing,48.81,20,2,78.1,4,5,False
ORD101032,2025-02-24,CUST03136,new,45-54,social_media,desktop,beauty,35.17,5,3,100.23,3,5,False
ORD101218,2025-02-24,CUST01760,returning,25-34,referral,desktop,home,29.97,10,1,26.97,6,5,False
ORD100708,2025-02-24,CUST02550,new,25-34,social_media,mobile,electronics,83.43,15,3,212.75,6,5,True
ORD101787,2025-02-24,CUST01752,new,35-44,referral,mobile,clothing,21.97,10,3,59.32,2,5,False
ORD102012,2025-02-24,CUST01907,new,25-34,social_media,mobile,electronics,245.4,0,1,245.4,7,5,False
ORD102986,2025-02-24,CUST01506,returning,25-34,email,mobile,electronics,230.52,15,2,391.88,7,4,False
ORD104959,2025-02-24,CUST00573,returning,25-34,search_ads,desktop,home,96.8,30,2,135.52,5,5,False
ORD103001,2025-02-24,CUST02523,returning,35-44,social_media,desktop,clothing,27.43,10,1,24.69,4,5,False
ORD101506,2025-02-24,CUST00491,returning,25-34,social_media,desktop,clothing,32.18,15,3,82.06,7,5,False
ORD101211,2025-02-24,CUST00575,returning,18-24,organic,desktop,clothing,53.21,15,1,45.23,4,4,False
ORD103687,2025-02-24,CUST00548,new,35-44,organic,desktop,sports,63.1,5,1,59.94,5,5,False
ORD103698,2025-02-24,CUST00846,returning,18-24,social_media,desktop,home,63.18,5,1,60.02,8,4,False
ORD102395,2025-02-25,CUST00644,new,55+,search_ads,mobile,sports,57.04,20,2,91.26,4,5,False
ORD103082,2025-02-25,CUST01218,new,18-24,email,desktop,home,138.41,0,2,276.82,6,4,False
ORD102284,2025-02-25,CUST00415,returning,25-34,social_media,mobile,beauty,4.7,5,1,4.46,6,4,False
ORD103302,2025-02-25,CUST01851,returning,55+,search_ads,desktop,electronics,147.8,30,1,103.46,8,4,True
ORD105196,2025-02-25,CUST03079,new,35-44,search_ads,mobile,electronics,112.75,0,1,112.75,16,5,False
